lesson,type,promptEN,promptTE,A,B,C,D,correct,feedbackEN,feedbackTE
31,mcq,Choose the correct sentence.,సరైన వాక్యాన్ని ఎంచుకోండి.,He will have been drive for hours.,He will have been driving for hours.,He will be driving for hours.,He will have driving for hours.,B,The structure is 'will have been' + V-ing ('driving').,నిర్మాణం 'will have been' + V-ing ('driving').
31,mcq,Choose the correct sentence.,సరైన వాక్యాన్ని ఎంచుకోండి.,They will have been ran.,They will have been running.,They will have running.,They will be been running.,B,The V-ing of 'run' is 'running'.,run' యొక్క V-ing 'running'.
31,mcq,Choose the incorrect sentence.,తప్పు వాక్యాన్ని ఎంచుకోండి.,I will have been studying.,She will have been studying.,He will has been studying.,They will have been studying.,C,"This is incorrect. We *always* use 'will have', never 'will has'.","ఇది తప్పు. మనం *ఎల్లప్పుడూ* 'will have' ఉపయోగిస్తాము, 'will has' ఎప్పుడూ ఉపయోగించము."
31,mcq,Choose the incorrect sentence.,తప్పు వాక్యాన్ని ఎంచుకోండి.,You won't have been working.,He won't have been working.,She won't have been working.,We won't have working.,D,This is incorrect. We must use 'been' ('won't have *been* working').,ఇది తప్పు. మనం 'been' ఉపయోగించాలి ('won't have *been* working').
31,mcq,"By next month, I ____ here ____ two years.","వచ్చే నెల నాటికి, నేను ఇక్కడ ____ రెండు సంవత్సరాలుగా ____.",will have been / for,will be / for,will have been / since,will be / since,A,Use 'for' with a duration ('two years').,for'ను ఒక వ్యవధి ('రెండు సంవత్సరాలు')తో ఉపయోగించండి.
31,mcq,"By next month, I ____ here ____ 2023.","వచ్చే నెల నాటికి, నేను ఇక్కడ 2023 ____ ____.",will have been / for,will be / for,will have been / since,will be / since,C,Use 'since' with a start point ('2023').,since'ను ఒక ప్రారంభ స్థానం ('2023')తో ఉపయోగించండి.
31,mcq,(CONTRAST) I ____ (work) at 10 AM tomorrow. (In progress *at* 10),(CONTRAST) నేను రేపు ఉదయం 10 గంటలకు ____ (పనిచేస్తూ) ఉంటాను. (10 గంటలకు *జరుగుతూ* ఉంటుంది),will work,will be working,will have worked,will have been working,B,L15 (Future Cont.): This action will be *in progress* *at* a specific future time.,L15 (ఫ్యూచర్ కంటి.): ఈ చర్య భవిష్యత్ నిర్దిష్ట సమయంలో *జరుగుతూ* ఉంటుంది.
31,mcq,(CONTRAST) I ____ (work) by 10 AM tomorrow. (Completed *by* 10),(CONTRAST) నేను రేపు ఉదయం 10 గంటల నాటికి ____ (పనిచేసి) ఉంటాను. (10 గంటల నాటికి *పూర్తయింది*),will work,will be working,will have worked,will have been working,C,L24 (Future Perf. Simple): The action will be *completed* *by* a future time. (Focus on completion).,L24 (ఫ్యూచర్ పర్. సింపుల్): భవిష్యత్ సమయానికి చర్య *పూర్తవుతుంది*. (పూర్తి చేయడంపై దృష్టి).
31,mcq,"(CONTRAST) By 10 AM tomorrow, I ____ (work) for 2 hours. (Duration *by* 10)","(CONTRAST) రేపు ఉదయం 10 గంటల నాటికి, నేను 2 గంటలుగా ____ (పనిచేస్తూ) ఉంటాను. (10 నాటికి *వ్యవధి*)",will work,will be working,will have worked,will have been working,D,L31 (Future Perf. Cont.): This emphasizes the *duration* ('for 2 hours') *by* a future time.,L31 (ఫ్యూచర్ పర్. కంటి.): ఇది భవిష్యత్ సమయానికి *వ్యవధి* ('2 గంటలుగా')ని నొక్కి చెబుతుంది.
31,mcq,"(CONTRAST) At 5 PM, he ____. (In progress *at* 5)","(CONTRAST) సాయంత్రం 5 గంటలకు, అతను ____. (5 గంటలకు *జరుగుతూ* ఉంటుంది)",will be sleeping,will have slept,will have been sleeping,will sleep,A,L15 (Future Cont.): The action will be *in progress* *at* that moment.,L15 (ఫ్యూచర్ కంటి.): ఆ క్షణంలో చర్య *జరుగుతూ* ఉంటుంది.
31,mcq,"(CONTRAST) By 5 PM, he ____. (Completed *by* 5)","(CONTRAST) సాయంత్రం 5 గంటల నాటికి, అతను ____. (5 గంటల నాటికి *పూర్తయింది*)",will be sleeping,will have slept,will have been sleeping,will sleep,B,"L24 (Future Perf. Simple): The action (e.g., of waking up) will be *completed*. (This implies he is *awake*).","L24 (ఫ్యూచర్ పర్. సింపుల్): చర్య (ఉదా., నిద్రలేవడం) *పూర్తవుతుంది*. (అంటే అతను *మెలకువగా* ఉన్నాడు)."
31,mcq,"(CONTRAST) By 5 PM, he ____ for 8 hours. (Duration *by* 5)","(CONTRAST) సాయంత్రం 5 గంటల నాటికి, అతను 8 గంటలుగా ____. (5 నాటికి *వ్యవధి*)",will be sleeping,will have slept,will have been sleeping,will sleep,C,L31 (Future Perf. Cont.): Emphasizes the *duration* ('for 8 hours') of the sleeping *by* 5 PM.,L31 (ఫ్యూచర్ పర్. కంటి.): సాయంత్రం 5 గంటల నాటికి నిద్ర యొక్క *వ్యవధి* ('8 గంటలుగా')ని నొక్కి చెబుతుంది.
31,mcq,(CONTRAST) I ____ (live) here for 10 years *now*.,(CONTRAST) నేను ఇక్కడ 10 సంవత్సరాలుగా *ఇప్పుడు* ____ (నివసిస్తూ) ఉన్నాను.,am living,have been living,had been living,will have been living,B,L29 (Pres. Perf. Cont.): The duration leads up to *now* (present).,L29 (ప్రె. పర్. కంటి.): వ్యవధి *ఇప్పుడు* (ప్రస్తుతం) వరకు దారితీస్తుంది.
31,mcq,(CONTRAST) I ____ (live) here for 10 years *when I left*.,(CONTRAST) *నేను వెళ్ళిపోయినప్పుడు* నేను ఇక్కడ 10 సంవత్సరాలుగా ____ (నివసిస్తూ) ఉన్నాను.,was living,have been living,had been living,will have been living,C,L30 (Past Perf. Cont.): The duration led up to a *past* time ('when I left').,L30 (పాస్ట్ పర్. కంటి.): వ్యవధి *గత* సమయం ('నేను వెళ్ళిపోయినప్పుడు') వరకు దారితీసింది.
31,mcq,(CONTRAST) I ____ (live) here for 10 years *by next month*.,(CONTRAST) *వచ్చే నెల నాటికి* నేను ఇక్కడ 10 సంవత్సరాలుగా ____ (నివసిస్తూ) ఉంటాను.,will be living,have been living,had been living,will have been living,D,L31 (Future Perf. Cont.): The duration leads up to a *future* time ('by next month').,L31 (ఫ్యూచర్ పర్. కంటి.): వ్యవధి *భవిష్యత్* సమయం ('వచ్చే నెల నాటికి') వరకు దారితీస్తుంది.
31,mcq,What is the auxiliary verb for the Future Perfect Continuous?,ఫ్యూచర్ పర్ఫెక్ట్ కంటిన్యూయస్ కోసం సహాయక క్రియ ఏది?,will be,will have,will have been,will,C,The *entire* phrase 'will have been' acts as the auxiliary verb structure.,*మొత్తం* 'will have been' పదబంధం సహాయక క్రియ నిర్మాణంగా పనిచేస్తుంది.
31,mcq,This tense is used to...,ఈ టెన్స్ ... కోసం ఉపయోగించబడుతుంది...,talk about a completed future action.,talk about an action in progress *at* a future point.,talk about the *duration* of an action *up to* a future point.,talk about a past habit.,C,Its *only* main job is to express duration *before* a future deadline.,భవిష్యత్ గడువు *ముందు* వ్యవధిని వ్యక్తీకరించడం దీని *ఏకైక* ముఖ్య పని.
